Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2024-08-07,1135.829345703125,800.9239501953125,2663.323974609375,1153.5419921875,1720.5609130859375,449.14666748046875,3569.764892578125,1454.062744140625,778.6962890625,3977.07373046875
2024-08-08,1137.17822265625,810.3958740234375,2652.79296875,1145.818603515625,1673.9853515625,451.0612487792969,3486.6591796875,1438.4781494140625,778.1184692382812,3950.656982421875
2024-08-09,1141.774169921875,814.0958862304688,2666.38134765625,1152.70556640625,1700.4901123046875,452.1097106933594,3524.4345703125,1463.46826171875,793.7665405273438,4003.8681640625
2024-08-12,1163.305908203125,818.9797973632812,2667.837158203125,1163.8199462890625,1726.082763671875,450.92449951171875,3504.712890625,1449.8936767578125,782.4998779296875,3972.528564453125
2024-08-13,1158.6097412109375,790.9093017578125,2660.751953125,1159.4039306640625,1726.130615234375,446.730712890625,3484.942138671875,1452.8717041015625,768.0073852539062,3973.760009765625
2024-08-14,1152.1153564453125,793.1785888671875,2641.97119140625,1152.7552490234375,1750.906982421875,448.7364196777344,3478.46630859375,1451.109619140625,773.2555541992188,4066.83251953125
2024-08-16,1165.8536376953125,805.1665649414062,2667.400390625,1178.1591796875,1785.1904296875,458.2636413574219,3501.180908203125,1467.339599609375,782.0184326171875,4181.208984375
2024-08-19,1152.2652587890625,804.895263671875,2661.8681640625,1166.8961181640625,1790.8084716796875,457.16961669921875,3488.131103515625,1482.4791259765625,783.5592041015625,4251.2255859375
2024-08-20,1167.002685546875,807.92919921875,2670.1181640625,1170.4189453125,1797.9146728515625,454.7536315917969,3505.44873046875,1489.9990234375,789.9146728515625,4282.7548828125
2024-08-21,1173.397216796875,802.05859375,2709.086669921875,1165.8541259765625,1798.3948974609375,460.77081298828125,3528.359130859375,1492.7132568359375,785.3406372070312,4309.455078125
2024-08-22,1168.950927734375,804.77197265625,2710.639892578125,1181.979736328125,1805.6453857421875,459.9958801269531,3538.612548828125,1492.1654052734375,789.9146728515625,4262.58740234375
2024-08-23,1164.954345703125,801.6885986328125,2732.769287109375,1194.2847900390625,1788.215576171875,461.135498046875,3530.812255859375,1494.008056640625,785.1480102539062,4226.51318359375
2024-08-26,1169.30078125,809.0392456054688,2738.15576171875,1204.009765625,1801.7081298828125,461.0443115234375,3573.345947265625,1506.5828857421875,784.859130859375,4263.013671875
2024-08-27,1180.2413330078125,807.9539184570312,2685.50146484375,1216.9598388671875,1824.707763671875,456.3946838378906,3633.001708984375,1494.481201171875,785.677734375,4257.99560546875
2024-08-28,1169.9500732421875,807.6332397460938,2683.02685546875,1214.47900390625,1862.1602783203125,453.3861083984375,3619.608642578125,1492.33984375,779.41845703125,4266.421875
2024-08-29,1174.3963623046875,808.3485717773438,2703.31201171875,1212.5439453125,1856.6385498046875,460.4972839355469,3614.114013671875,1514.874755859375,784.3295288085938,4271.8662109375
2024-08-30,1174.2464599609375,807.5346069335938,2696.275390625,1219.7879638671875,1866.5777587890625,457.57989501953125,3634.914794921875,1503.6197509765625,785.3887939453125,4311.5859375
2024-09-02,1187.784912109375,802.6258544921875,2707.000244140625,1220.5322265625,1886.5526123046875,465.01019287109375,3613.770751953125,1510.2183837890625,791.6961669921875,4280.6240234375
2024-09-03,1190.58251953125,807.7565307617188,2712.095703125,1238.1463623046875,1864.2249755859375,464.4176025390625,3620.687744140625,1503.1217041015625,794.2479858398438,4272.38671875
2024-09-04,1176.6943359375,809.9519653320312,2757.66455078125,1226.88330078125,1846.1708984375,461.63690185546875,3582.07861328125,1508.525146484375,786.2554321289062,4241.04736328125
2024-09-05,1179.5419921875,811.7525024414062,2754.947021484375,1226.486328125,1856.4464111328125,466.05865478515625,3555.93017578125,1487.035888671875,788.422119140625,4237.9228515625
2024-09-06,1157.760498046875,807.5592041015625,2755.43212890625,1198.899169921875,1826.3883056640625,457.39752197265625,3507.460205078125,1458.997802734375,753.514892578125,4219.744140625
2024-09-09,1169.8502197265625,812.2705688476562,2835.844970703125,1225.5435791015625,1819.4739990234375,466.5600891113281,3510.943359375,1456.63232421875,755.2000732421875,4212.92724609375
2024-09-10,1186.1861572265625,814.169921875,2813.327392578125,1227.8260498046875,1836.423828125,468.24676513671875,3528.457275390625,1455.7110595703125,753.6593017578125,4268.126953125
2024-09-11,1185.087158203125,810.9879150390625,2818.714111328125,1226.88330078125,1834.35888671875,468.93048095703125,3470.371826171875,1445.7259521484375,740.1296997070312,4241.14208984375
2024-09-12,1202.3223876953125,822.1865234375,2869.4267578125,1242.5623779296875,1873.06005859375,473.625732421875,3553.82080078125,1473.913330078125,758.5704345703125,4277.45263671875
2024-09-13,1216.410400390625,821.8658447265625,2846.666748046875,1240.7760009765625,1866.9619140625,468.4746398925781,3544.990234375,1466.766845703125,761.5555419921875,4282.09228515625
2024-09-16,1229.9989013671875,824.3324584960938,2782.75390625,1253.1802978515625,1872.867919921875,465.9674987792969,3593.31298828125,1465.4969482421875,756.451904296875,4273.2392578125
2024-09-17,1231.0478515625,823.2718505859375,2788.9658203125,1258.39013671875,1875.07666015625,462.913330078125,3625.642822265625,1466.4432373046875,753.9000854492188,4266.04345703125
2024-09-18,1239.3907470703125,836.0985107421875,2791.246826171875,1278.485107421875,1817.0732421875,462.5486145019531,3660.229248046875,1457.6282958984375,763.3851928710938,4115.02587890625
2024-09-19,1241.6387939453125,842.8571166992188,2826.090576171875,1282.107177734375,1819.041748046875,463.369140625,3614.359130859375,1463.82861328125,760.6889038085938,4067.683837890625
2024-09-20,1243.9368896484375,858.989013671875,2890.00341796875,1328.201416015625,1830.1336669921875,468.97607421875,3722.48486328125,1480.0140380859375,752.7445068359375,4057.03271484375
2024-09-23,1245.7353515625,868.1650390625,2939.454345703125,1311.7781982421875,1821.2025146484375,471.3009033203125,3716.401611328125,1487.434326171875,772.1480712890625,4041.50439453125
2024-09-24,1238.4915771484375,872.2350463867188,2863.7490234375,1308.50341796875,1823.2672119140625,469.75103759765625,3720.228271484375,1483.4501953125,768.6814575195312,4044.15576171875
2024-09-25,1267.01708984375,877.6863403320312,2862.196044921875,1313.7132568359375,1820.0982666015625,471.847900390625,3722.43603515625,1488.0069580078125,763.7222290039062,4047.42236328125
2024-09-26,1276.009521484375,879.832275390625,2898.25341796875,1318.87353515625,1824.8516845703125,476.5887145996094,3691.33251953125,1491.9910888671875,772.1480712890625,4064.228271484375
2024-09-27,1272.0628662109375,864.6377563476562,2878.9873046875,1296.5953369140625,1831.093994140625,476.54315185546875,3635.89599609375,1520.1038818359375,772.91845703125,4079.5673828125
2024-09-30,1231.1478271484375,854.47509765625,2871.271240234375,1263.252685546875,1801.179931640625,472.3949279785156,3606.36279296875,1470.701171875,758.71484375,4041.50439453125
2024-10-01,1225.6025390625,851.5890502929688,2837.7373046875,1264.6419677734375,1828.7890625,470.61712646484375,3584.727783203125,1458.997802734375,767.4296264648438,4059.87353515625
2024-10-03,1174.696044921875,829.7838134765625,2808.23193359375,1246.7301025390625,1818.273681640625,467.4717712402344,3431.8115234375,1401.3780517578125,764.6851806640625,4007.65625
2024-10-04,1177.393798828125,817.771240234375,2764.94384765625,1230.2572021484375,1842.04150390625,459.0841979980469,3428.180908203125,1381.0093994140625,767.1407470703125,4026.118896484375
2024-10-07,1144.7216796875,798.1119384765625,2750.04541015625,1224.4520263671875,1857.55078125,465.14697265625,3403.063232421875,1365.272216796875,742.1038208007812,4045.623291015625
2024-10-08,1152.3153076171875,814.5151977539062,2735.875,1227.13134765625,1871.2354736328125,463.09564208984375,3465.9072265625,1391.791259765625,752.5037841796875,4027.065673828125
2024-10-09,1169.15087890625,805.6846313476562,2687.491455078125,1234.62353515625,1875.2686767578125,448.28057861328125,3421.460205078125,1369.1318359375,767.8629760742188,4026.781982421875
2024-10-10,1183.23876953125,820.114501953125,2673.66064453125,1233.978515625,1842.8577880859375,448.5997314453125,3395.2138671875,1365.595947265625,767.5740356445312,4002.59033203125
2024-10-11,1171.4488525390625,814.4906005859375,2701.322265625,1213.635498046875,1858.3189697265625,445.08966064453125,3416.995849609375,1366.6417236328125,770.1259155273438,3928.54931640625
